id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
3834979287375997664,0,14102222,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,485630e5,711ee120,1,0,15702,320,50,1722,0,35,-1,79
9530458566024947081,0,14102611,1005,0,c1fcc9a1,422b8953,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,06c526be,ab4085d5,1,0,22552,320,50,2602,0,163,100084,182
4607479820715043524,0,14102211,1005,0,235ba823,f6ebf28e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3999ad98,c94fff1a,1,0,21767,320,50,2506,0,35,100074,157
618712249535852023,0,14102110,1010,1,85f751fd,c4e18dd6,50e219e0,c776ba2a,7801e8d9,0f2161f8,f519a410,c9bbeaf3,f07e20f8,4,0,21311,320,50,2449,0,163,100106,91
9652244236978179148,0,14102316,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,443865dc,96a7c171,1,0,15706,320,50,1722,0,35,-1,79
9691564116583383564,0,14102912,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,5096d134,1,0,15703,320,50,1722,0,35,-1,79
7268553409845356750,0,14102403,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,09d31f5b,88fe1d5d,1,0,19772,320,50,2227,0,679,100081,48
618690176686325323,0,14102807,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1b6962f8,d787e91b,1,0,19015,300,250,2162,2,39,-1,33
15133362949820335512,0,14102207,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,30bf4638,8a4875bd,1,0,21674,320,50,2495,2,167,100173,23
7588678414154499651,0,14102319,1005,0,85f751fd,c4e18dd6,50e219e0,442cfede,2347f47a,cef3e649,f988b334,3ff0e98a,d6e0e6ff,1,3,16403,320,50,1835,1,431,100012,71
6925625822121522604,0,14102410,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,38b6deb5,432a022e,1f0bc64f,1,0,17017,320,50,1873,3,39,-1,23
6008272570190259249,0,14102210,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af9205f9,3bb1ddd7,1,0,9478,320,50,906,3,1451,100156,61
14219168749977703956,0,14102210,1005,0,9e8cf15d,0d3cb7be,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8921919c,ee007ad3,1,0,21770,320,50,2507,0,35,100084,157
13719186980608007373,0,14103009,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f59e1dfd,74a88fc9,1,0,20213,320,50,2316,0,167,-1,16
1684418479802767007,1,14103012,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9d67776a,fce66524,1,0,23723,320,50,2716,3,47,-1,23
2134026709798288442,0,14102518,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,9b9d6a5a,0bcabeaf,1,3,21189,320,50,2424,1,161,100191,71
11162990477806282260,0,14102715,1005,0,c96057c1,9425ad2a,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2508f9bc,f0417c63,1,0,15708,320,50,1722,0,35,-1,79
7517736650950555217,0,14102718,1002,0,a187a464,b53723be,50e219e0,ecad2386,7801e8d9,07d7df22,d2b09dae,d5e728e7,7c170de9,0,0,21589,320,50,2478,3,167,100075,23
12938535766120420670,0,14102109,1005,0,a469e235,7b1e349b,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,f6de987d,d056b4bf,1,0,21751,320,50,2505,0,161,100176,17
11265085078659081843,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2a692627,7abbbd5c,1,0,17037,320,50,1934,2,39,-1,16
460125805050868616,1,14102521,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,d857ffbb,d6c1977e,be74e6fe,1,0,20633,320,50,2374,3,39,-1,23
3887877761575817084,0,14102412,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5406f27d,a5bce124,1,0,16920,320,50,1899,0,431,100081,117
6296828210345885297,0,14103017,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f03f66df,fce66524,1,0,22832,320,50,2647,2,39,100148,23
13652016621442044566,0,14102710,1005,0,85f751fd,c4e18dd6,50e219e0,e71aba61,2347f47a,0f2161f8,25c7c96a,801030ce,b50d2bf4,1,0,22246,320,50,2566,3,47,100155,42
6510903041366381735,1,14102810,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,7c2b67ce,be87996b,1,2,19775,320,50,2229,0,687,100031,48
15038558806564397087,0,14102520,1005,0,85f751fd,c4e18dd6,50e219e0,f0f221aa,b408d42a,0f2161f8,a99f214a,29768511,b4b19c97,1,0,18648,320,50,1092,3,811,100156,61
5956169362651507485,1,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f7de53ab,1f0bc64f,1,0,15699,320,50,1722,0,35,100084,79
8921197133374243547,0,14102213,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0aadbd69,d787e91b,1,0,21834,300,250,2523,0,35,-1,221
13124290522351468527,0,14102613,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6ef45be0,76dc4769,1,0,8330,320,50,761,3,175,100075,23
7095145899202257130,0,14102919,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,52e933ed,03683bd4,1,0,23368,320,50,2680,3,815,100156,42
7222298817741656677,1,14102323,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,699f69bd,1b13b020,1,0,17264,320,50,1872,3,39,-1,23
15233524654957779148,0,14102806,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,cc3882eb,054c8edf,1,3,21191,320,50,2424,1,161,100189,71
4655998765315177477,0,14102611,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,f341680f,4a751308,2203a096,1,0,22552,320,50,2602,0,163,100084,182
1692447652965268273,0,14102206,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f3b1dd89,7abbbd5c,1,0,20634,320,50,2374,3,39,100148,23
7904527798627595140,0,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,260d3515,b9528b13,cef3e649,a99f214a,5c6e8b76,d787e91b,1,0,23390,320,50,2681,1,419,-1,212
12264233883110872139,0,14102507,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0af96f9e,0eb711ec,1,0,15706,320,50,1722,0,35,100083,79
14827531123767097741,0,14102317,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,baf78343,a0f5f879,1,0,15705,320,50,1722,0,35,100084,79
12972477438342907070,0,14102414,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ff5b3965,bfa15b14,1,0,19772,320,50,2227,0,679,100077,48
2380101092702507641,0,14102109,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,c97689cd,e879faab,7abbbd5c,1,0,19251,320,50,2201,3,35,-1,43
508153981440130166,0,14102412,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bc93f31e,7abbbd5c,1,0,4687,320,50,423,2,39,100148,32
6411160746595078813,0,14102607,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,bbd3f091,70ac74f5,6f21a189,1,0,17016,320,50,1873,3,39,-1,23
804213449444860331,0,14102214,1005,0,f1b5c97e,c144333c,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4c695f56,7e4efdcd,1,0,20352,320,50,2333,0,39,-1,157
8413450874591902155,1,14102617,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5fcaba9a,d787e91b,1,0,20108,320,50,2299,2,1327,-1,52
3840942308107684931,0,14102210,1005,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,36d62753,7558c63e,1,0,21768,320,50,2506,0,35,100075,157
721776800112412418,1,14102805,1005,1,c63170c5,a9bba545,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dd0195a1,1f0bc64f,1,0,22683,320,50,2528,0,39,100077,221
17007907995045482711,1,14102703,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2e649453,7abbbd5c,1,0,20093,300,250,2295,2,35,-1,23
8724566618465138715,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,561d33d0,84ebbcd4,1,0,17653,300,250,1994,2,39,100083,33
12733395307628621356,0,14102908,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,16577a23,67f57e56,4ea23a13,1,3,23642,320,50,2709,3,35,100183,23
2566338501593793901,0,14102505,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,1e74f66b,e1eae715,1,3,21189,320,50,2424,1,161,100193,71
13489190658096435742,0,14102203,1005,1,636f3a62,c4e18dd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4c5a7c72,ef726eae,1,0,19251,320,50,2201,3,35,-1,43
7582834780653134401,0,14102513,1002,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,c0301b5d,944d3ec7,05490809,0,0,22371,320,50,2580,0,171,100094,108
15950198615151890446,0,14102405,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,a6953675,744ae245,1,0,463,320,50,122,3,1327,-1,15
6843794793570636730,0,14102707,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e5a0d2f4,c464aa46,1,0,19771,320,50,2227,0,935,100075,48
4540887952523554777,0,14102115,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,52e933ed,c3f7117b,1,0,19733,320,50,2260,0,171,100156,91
11436947055672810908,0,14102612,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,edead9f4,1,0,17654,300,250,1994,2,39,-1,33
6548948716548924877,0,14102811,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c8afed86,fa61e8fe,1,0,22810,320,50,2647,2,35,100148,23
2198514051504064115,0,14103002,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e1a8ca04,779d90c2,1,0,17037,320,50,1934,2,39,-1,16
16136309308976535139,0,14102818,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,cb8d0b1e,981edffc,1,3,21191,320,50,2424,1,161,100192,71
4535331095741489299,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,4c1e67a1,125ad1fb,1,0,21667,320,50,2494,3,35,-1,112
3194437411659619224,0,14102113,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,23f716c1,8a4875bd,1,0,21760,320,50,2502,0,35,100083,221
17610138412204653241,0,14102616,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,1f0bc64f,1,0,20108,320,50,2299,2,1327,-1,52
7915279269586808134,0,14102405,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,85053db2,d787e91b,1,0,17586,320,50,1991,2,39,100083,33
4096298958546669980,0,14102109,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f3d4da0e,d14c4241,1,0,20384,320,50,2338,0,35,100081,79
7629498898592762647,0,14103022,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,990d2b99,4567d2e5,1,2,23866,320,50,2736,0,33,-1,246
11387262527795662184,0,14102920,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,930ec31d,3bb1ddd7,1,0,23626,320,50,2707,3,937,100156,61
10146064698751620061,0,14102107,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b4d75baa,a0f5f879,1,0,16208,320,50,1800,3,167,100081,23
5720620422627827312,0,14102207,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cd0fee58,49ea3580,1,0,15701,320,50,1722,0,35,100084,79
7053394396003628686,0,14102518,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bf4b2aa5,fce66524,1,0,18856,320,50,1882,3,35,-1,13
891490680585320475,0,14102714,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,0fadd2fe,1,0,20108,320,50,2299,2,1327,-1,52
8935727271683130885,0,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,cbb92057,1b8a6145,1,0,23625,320,50,2706,3,937,100155,61
12506955842226712758,0,14102304,1005,0,85f751fd,c4e18dd6,50e219e0,c105f675,2347f47a,0f2161f8,a99f214a,3daded72,71ca785b,1,2,21972,320,50,2531,3,291,-1,61
15700313315309113673,0,14102410,1010,1,85f751fd,c4e18dd6,50e219e0,c7f29df3,7801e8d9,0f2161f8,95b841f4,221a2796,f07e20f8,4,0,21205,320,50,2428,0,163,-1,91
16251160462519601011,0,14102812,1002,0,f48b083d,db11867b,50e219e0,ecad2386,7801e8d9,07d7df22,b71d1fbf,b604d1c8,43e7b962,0,0,20173,300,50,2312,0,167,-1,16
14021627147392745263,0,14102115,1005,0,85f751fd,c4e18dd6,50e219e0,c105f675,2347f47a,0f2161f8,a99f214a,265c432e,5db079b5,1,2,21746,320,50,2504,3,41,100160,111
14028041828337888494,0,14102205,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,18ea2cd2,f8497b2b,1,0,17212,320,50,1887,3,39,100200,23
9397530148133099152,1,14102813,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,540353a7,8a4875bd,1,0,23165,320,50,2668,0,35,-1,221
16972293736582661407,1,14102407,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,33759240,d787e91b,1,0,22269,300,250,2569,0,39,-1,221
13762451991693127209,0,14102804,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2d39f8dd,8a4875bd,1,0,22681,320,50,2528,0,39,100076,221
13926168850406928800,1,14102707,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,55f41c1a,5db079b5,1,2,20108,320,50,2299,2,1327,100084,52
1721923731860472277,0,14102209,1005,0,7697ed3e,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,16d29a61,a0f5f879,1,0,20352,320,50,2333,0,39,-1,157
4640186128050716069,0,14102303,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,5096d134,1,0,21758,320,50,2502,0,39,-1,221
10502628797247509366,0,14102315,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e3b08ed5,a0f5f879,1,0,15708,320,50,1722,0,35,-1,79
13367457672647925686,1,14103008,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,14ac5dfe,375c3d47,1,2,23138,320,50,2664,0,35,-1,51
13262901298440755013,0,14102109,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,637decc5,84ebbcd4,1,0,20363,216,36,2333,0,39,-1,157
8783673352821804062,0,14102711,1005,0,fec6e632,ace5b8fd,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,af43f121,8a4875bd,1,0,16208,320,50,1800,3,167,100075,23
6292413657242996709,0,14102801,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,de2536af,76dc4769,1,0,22683,320,50,2528,0,39,100077,221
11788999581061620144,0,14102516,1010,1,85f751fd,c4e18dd6,50e219e0,04f2be5f,7801e8d9,0f2161f8,8c38a68f,eaa25b4e,cc4dea12,4,3,21328,320,50,2454,0,161,100155,91
15923392147225142116,0,14102111,1005,0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,73fc502c,731d1539,d787e91b,1,0,21153,320,50,2420,2,35,-1,69
9839962131022265637,0,14102415,1005,0,85f751fd,c4e18dd6,50e219e0,a4869716,2347f47a,d1327cf5,a99f214a,69ca3571,33c9c797,1,2,380,320,50,112,3,1319,-1,15
1776869855019645920,0,14102311,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7cdccaa0,05e70df4,1,0,16920,320,50,1899,0,431,100077,117
2342193843919105971,0,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,bd20f719,edead9f4,1,2,23739,320,50,2676,0,299,100176,221
12657998237157490461,1,14102720,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d86854f0,fce66524,1,0,4687,320,50,423,2,39,100148,32
1817360675518349683,0,14102903,1002,0,cf3a1767,98acf46c,50e219e0,ecad2386,7801e8d9,07d7df22,33032cf8,8eddbb9f,7c170de9,0,0,23438,320,50,2684,2,1327,100103,52
5131069940859877296,0,14102607,1005,0,fa2fd0b3,51d8d3b4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,930fcf04,1f0bc64f,1,0,19772,320,50,2227,0,679,100077,48
12413316303690486325,1,14102511,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9a1feedf,1ccc7835,1,0,17753,320,50,1993,2,1063,100084,33
4179489522532604232,0,14102703,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,1f0bc64f,1,0,15704,320,50,1722,0,35,-1,79
354540723876077471,0,14102819,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,c6d049a6,0bcabeaf,1,3,21191,320,50,2424,1,161,100189,71
4934528225361233232,0,14103011,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,05d9776a,4ceb2e0b,1,0,22676,320,50,2616,0,35,-1,51
714315496845399768,0,14102200,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,04c38608,7ac6007f,1,2,20345,300,250,2331,2,39,-1,23
7553660558107578013,0,14102612,1005,0,85f751fd,c4e18dd6,50e219e0,5d74d2a4,2347f47a,f95efa07,a99f214a,0777d191,d787e91b,1,0,380,320,50,112,3,1319,-1,15
16235735160058880265,0,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,015249d6,8a4875bd,1,0,23161,320,50,2667,0,47,-1,221
16144478691305168622,0,14102516,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e1b6d304,6f21a189,1,0,16615,320,50,1863,3,39,-1,23
2456718943559940352,0,14102722,1005,0,85f751fd,c4e18dd6,50e219e0,8bcb1385,2347f47a,fc6fa53d,6b38d0ca,6170926c,03845d44,1,0,15699,320,50,1722,0,35,-1,79
12785595689716994557,0,14102615,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e8ac2edc,90f22c00,1,0,20312,320,50,1780,0,1711,100077,48
14860187957767249335,1,14102213,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,084295ad,0989142d,1,0,21834,300,250,2523,0,35,-1,221
14005876940842460670,0,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,2be7866d,684581ce,1,0,23950,320,50,2745,2,163,100176,255
79088042766989361,0,14102604,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,3762eb7a,24c465fd,4d392e74,1,0,17017,320,50,1873,3,39,-1,23
9917645574674308673,0,14102409,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2456777f,44c701de,1,0,19771,320,50,2227,0,679,100081,48
17423710678317441217,0,14102706,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,d0aea316,e1eae715,1,3,21189,320,50,2424,1,161,100193,71
4189751190704603752,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,64ef3901,6ae7fb43,1,0,23728,320,50,2717,2,47,-1,23
2916430954453241719,0,14102901,1005,1,c84142bb,3642e898,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a9f43498,fbc27727,1,0,15908,320,50,1752,3,297,100081,82
6048689362255758628,0,14102416,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,eb90a1bd,4ea23a13,1,0,15702,320,50,1722,0,35,-1,79
14129106558906162138,1,14102404,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,064059fa,5ec45883,1,0,19771,320,50,2227,0,679,-1,48
16243101495907189294,0,14102107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,58da0d1c,c4cff2ea,1,0,15702,320,50,1722,0,35,100084,79
15349118294679284816,0,14102119,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,791297f6,9e3836ff,1,0,18987,320,50,2158,3,291,100193,61
9441699297958739758,1,14102303,1005,1,ec47f32a,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9d9672e8,be6db1d7,1,0,21912,320,50,2528,0,35,-1,221
1695885088220514206,0,14102802,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7b9fbbf0,8a4875bd,1,0,6392,320,50,547,3,47,-1,23
11698835767409527745,1,14103020,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,51dd4de5,be6db1d7,1,0,6563,320,50,572,2,39,-1,32
7612729813854634557,1,14102818,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d4756a51,4ea23a13,1,0,22916,320,50,2617,0,35,-1,51
12391952803859794819,0,14103014,1005,1,3dc2d6de,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,97b1590b,80f61b6e,1,0,24036,320,50,2755,0,35,-1,76
2560040648640807691,0,14102914,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9ccabb9d,8a4875bd,1,0,22530,320,50,2599,3,167,100081,23
10391667272555444360,1,14102217,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,021d74b0,e981565c,1,0,16615,320,50,1863,3,39,-1,23
10172742301356709531,0,14102413,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,2ccf0a83,c21ffb32,04f5b394,1,0,15706,320,50,1722,0,35,-1,79
12742528670371497534,1,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,dbc574ec,fac910c5,1f0bc64f,1,0,17017,320,50,1873,3,39,-1,23
17341782262387637574,0,14102719,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,52d27634,d787e91b,1,0,20108,320,50,2299,2,1327,100084,52
9057386446067323563,0,14102507,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c8d2205d,88fe1d5d,1,0,19772,320,50,2227,0,679,100081,48
18360710247328127957,1,14102814,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6cb189bc,be6db1d7,1,0,21893,320,50,2526,0,167,100077,221
17381068609361534542,0,14102810,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e0d9503b,cbb77256,1,0,23144,320,50,2665,0,35,-1,221
8849346808033471603,1,14102905,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,c24c2085,6569eeb3,1,0,22813,320,50,2647,2,35,100148,23
13831657928810951827,1,14103009,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ccdb08ec,cdf6ea96,1,0,23725,320,50,2716,3,47,-1,23
15154514200143416896,0,14102203,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,a6824650,0641dc4e,e87fd964,1,0,12026,320,50,1248,2,39,-1,13
2016474857053119997,0,14102108,1005,0,1a5c1d83,5dddf09e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b0f81b1e,a5bce124,1,0,21664,320,50,2492,3,35,-1,43
11389715527739013178,0,14102318,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4a5985f0,5096d134,1,0,20634,320,50,2374,3,39,-1,23
16635782772113499595,0,14102708,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ba232fb6,3de05cb4,1,2,20108,320,50,2299,2,1327,100084,52
10842073610428895056,0,14102416,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aff11736,684581ce,1,0,19950,320,50,1800,3,167,100081,23
2082374232350213850,0,14102608,1005,0,14c5faa4,30518255,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c638b7ba,8a4875bd,1,0,17239,320,50,1973,3,39,-1,23
16893611071330574642,0,14102905,1005,1,be9c03af,5f7e263e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8f339a40,fce66524,1,0,22850,320,50,2645,3,35,100103,23
2905598444664143049,0,14103006,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9636c101,d787e91b,1,0,17264,320,50,1872,3,39,-1,23
352811160968940622,0,14102619,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0e309a02,49ea3580,1,0,15707,320,50,1722,0,35,100083,79
13020082575451414469,1,14102910,1002,0,c54454a2,2296b5b3,50e219e0,ecad2386,7801e8d9,07d7df22,dc5c00d3,13af4153,684f0f3a,0,0,23764,300,50,2724,0,33,100084,253
